sku	product_id	query_raw	query_normalized	relevance_state	relevance_reason	supported_card_evidence	conflicting_card_evidence	candidate_owner_sku	confidence	manual_review_required	source_observation_count	source_slices
2184234912	1831506538	коловрат славянский	коловрат славянский	FAMILY_RELEVANT	Slavic-family intent matches current Slavic amulet family.			1630033296;1630040194;1636041142;1636048691;1640251697;1640264403;1640276582;1640306007;1640326205;1640326230;1640330072;1640334195;1640337426;1842444165;2183808182;2183921966;2183985513;2184098058;2184133137;2184153852;2184168890;2184199958;2184234912;2184932293;2559437928	0.86	NO	1	BY_GMV_DESCENDING
2184234912	1831506538	кровь и песок оберег	кровь и песок оберег	GENERIC_RELEVANT	Broad amulet/talisman/obereg product-class intent is compatible with current card.	STRUCTURED_ATTRIBUTES: token evidence=кровь,песок			0.72	NO	1	BY_GMV_DESCENDING
2184234912	1831506538	оберег	оберег	GENERIC_RELEVANT	Broad amulet/talisman/obereg product-class intent is compatible with current card.	TITLE: exact phrase			0.72	NO	1	BY_SEARCHES_DESCENDING
2184234912	1831506538	оберег в машину	оберег в машину	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_SEARCHES_DESCENDING
2184234912	1831506538	оберег для дома	оберег для дома	GENERIC_RELEVANT	Broad amulet/talisman/obereg product-class intent is compatible with current card.				0.72	NO	2	BY_GMV_DESCENDING;BY_SEARCHES_DESCENDING
2184234912	1831506538	#обереготсглаза	обереготсглаза	GENERIC_RELEVANT	Broad amulet/talisman/obereg product-class intent is compatible with current card.	STRUCTURED_ATTRIBUTES: exact phrase			0.72	NO	1	BY_SEARCHES_ASCENDING
2184234912	1831506538	от сглаза	от сглаза	GENERIC_RELEVANT	Broad amulet/talisman/obereg product-class intent is compatible with current card.	STRUCTURED_ATTRIBUTES: exact phrase			0.72	NO	1	BY_SEARCHES_DESCENDING
2184234912	1831506538	подарок женщине	подарок женщине	AMBIGUOUS_HOLD	No defensible product-specific, family, or broad-class match from current card evidence.	STRUCTURED_ATTRIBUTES: token evidence=женщин			0.42	YES	1	BY_SEARCHES_DESCENDING
2184234912	1831506538	подарочный набор для женщин	подарочный набор для женщин	AMBIGUOUS_HOLD	No defensible product-specific, family, or broad-class match from current card evidence.	STRUCTURED_ATTRIBUTES: token evidence=женщин			0.42	YES	1	BY_SEARCHES_DESCENDING
2184234912	1831506538	подвеска в машину	подвеска в машину	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.	STRUCTURED_ATTRIBUTES: exact phrase			0.76	NO	1	BY_SEARCHES_DESCENDING
2184234912	1831506538	#подвеска_в_машину_на_зеркало || подвеска в машину на зеркало	подвеска в машину на зеркало	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.	STRUCTURED_ATTRIBUTES: exact phrase			0.76	NO	2	BY_SEARCHES_ASCENDING;BY_SEARCHES_DESCENDING
2184234912	1831506538	подвеска на зеркало в машину	подвеска на зеркало в машину	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.	TITLE: exact phrase			0.76	NO	1	BY_SEARCHES_DESCENDING
2184234912	1831506538	подвеска эзотерика	подвеска эзотерика	GENERIC_RELEVANT	Broad amulet/talisman/obereg product-class intent is compatible with current card.				0.72	NO	1	BY_GMV_DESCENDING
2184234912	1831506538	руны в машину	руны в машину	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_ASCENDING
2184234912	1831506538	сито для муки	сито для муки	AMBIGUOUS_HOLD	No defensible product-specific, family, or broad-class match from current card evidence.				0.42	YES	1	BY_SEARCHES_DESCENDING
2184234912	1831506538	славянские амулеты обереги	славянские амулеты обереги	FAMILY_RELEVANT	Slavic-family intent matches current Slavic amulet family.			1630033296;1630040194;1636041142;1636048691;1640251697;1640264403;1640276582;1640306007;1640326205;1640326230;1640330072;1640334195;1640337426;1842444165;2183808182;2183921966;2183985513;2184098058;2184133137;2184153852;2184168890;2184199958;2184234912;2184932293;2559437928	0.86	NO	1	BY_GMV_DESCENDING
2184234912	1831506538	#славянские_обереги || славянские обереги	славянские обереги	FAMILY_RELEVANT	Slavic-family intent matches current Slavic amulet family.	STRUCTURED_ATTRIBUTES: exact phrase		1630033296;1630040194;1636041142;1636048691;1640251697;1640264403;1640276582;1640306007;1640326205;1640326230;1640330072;1640334195;1640337426;1842444165;2183808182;2183921966;2183985513;2184098058;2184133137;2184153852;2184168890;2184199958;2184234912;2184932293;2559437928	0.86	NO	2	BY_SEARCHES_ASCENDING;BY_SEARCHES_DESCENDING
2184234912	1831506538	славянские обереги на шею	славянские обереги на шею	FAMILY_RELEVANT	Slavic-family intent matches current Slavic amulet family.			1630033296;1630040194;1636041142;1636048691;1640251697;1640264403;1640276582;1640306007;1640326205;1640326230;1640330072;1640334195;1640337426;1842444165;2183808182;2183921966;2183985513;2184098058;2184133137;2184153852;2184168890;2184199958;2184234912;2184932293;2559437928	0.86	NO	1	BY_GMV_ASCENDING
2184234912	1831506538	#славянскиеобереги	славянскиеобереги	FAMILY_RELEVANT	Slavic-family intent matches current Slavic amulet family.			1630033296;1630040194;1636041142;1636048691;1640251697;1640264403;1640276582;1640306007;1640326205;1640326230;1640330072;1640334195;1640337426;1842444165;2183808182;2183921966;2183985513;2184098058;2184133137;2184153852;2184168890;2184199958;2184234912;2184932293;2559437928	0.86	NO	1	BY_SEARCHES_ASCENDING
2184234912	1831506538	славянский оберег	славянский оберег	FAMILY_RELEVANT	Slavic-family intent matches current Slavic amulet family.	TITLE: exact phrase		1630033296;1630040194;1636041142;1636048691;1640251697;1640264403;1640276582;1640306007;1640326205;1640326230;1640330072;1640334195;1640337426;1842444165;2183808182;2183921966;2183985513;2184098058;2184133137;2184153852;2184168890;2184199958;2184234912;2184932293;2559437928	0.86	NO	1	BY_SEARCHES_DESCENDING
2184234912	1831506538	талисманы и обереги	талисманы и обереги	GENERIC_RELEVANT	Broad amulet/talisman/obereg product-class intent is compatible with current card.				0.72	NO	1	BY_GMV_DESCENDING
2184234912	1831506538	украшение в машину на зеркало подвеска	украшение в машину на зеркало подвеска	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_DESCENDING
2184932293	1832435919	no pasaran подвеска в машину	no pasaran подвеска в машину	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_DESCENDING
2184932293	1832435919	аксессуары в машину подвесаа зеркал барабан	аксессуары в машину подвесаа зеркал барабан	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_SEARCHES_ASCENDING
2184932293	1832435919	аметист даждьбог	аметист даждьбог	EXACT_PRODUCT	"Query contains product identity alias ""даждьбог"" supported by current card."	TITLE: token evidence=даждьбог		2184932293	0.95	NO	1	BY_SEARCHES_ASCENDING
2184932293	1832435919	амулет с зеркалом	амулет с зеркалом	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_DESCENDING
2184932293	1832435919	амулеты	амулеты	GENERIC_RELEVANT	Broad amulet/talisman/obereg product-class intent is compatible with current card.	STRUCTURED_ATTRIBUTES: exact phrase			0.72	NO	1	BY_SEARCHES_DESCENDING
2184932293	1832435919	амулеты обереги и талисманы	амулеты обереги и талисманы	GENERIC_RELEVANT	Broad amulet/talisman/obereg product-class intent is compatible with current card.	STRUCTURED_ATTRIBUTES: exact phrase			0.72	NO	1	BY_SEARCHES_DESCENDING
2184932293	1832435919	амулеты языческие	амулеты языческие	GENERIC_RELEVANT	Broad amulet/talisman/obereg product-class intent is compatible with current card.				0.72	NO	1	BY_GMV_DESCENDING
2184932293	1832435919	бог	бог	AMBIGUOUS_HOLD	No defensible product-specific, family, or broad-class match from current card evidence.	TITLE: exact phrase			0.42	YES	1	BY_SEARCHES_DESCENDING
2184932293	1832435919	бог омулет	бог омулет	AMBIGUOUS_HOLD	No defensible product-specific, family, or broad-class match from current card evidence.	STRUCTURED_ATTRIBUTES: token evidence=бог			0.42	YES	1	BY_GMV_DESCENDING
2184932293	1832435919	боги славянские	боги славянские	FAMILY_RELEVANT	Slavic-family intent matches current Slavic amulet family.	STRUCTURED_ATTRIBUTES: token evidence=боги		1630033296;1630040194;1636041142;1636048691;1640251697;1640264403;1640276582;1640306007;1640326205;1640326230;1640330072;1640334195;1640337426;1842444165;2183808182;2183921966;2183985513;2184098058;2184133137;2184153852;2184168890;2184199958;2184234912;2184932293;2559437928	0.86	NO	1	BY_GMV_ASCENDING
2184932293	1832435919	браслет мужской дажьбог	браслет мужской дажьбог	AMBIGUOUS_HOLD	No defensible product-specific, family, or broad-class match from current card evidence.	STRUCTURED_ATTRIBUTES: token evidence=дажьбог			0.42	YES	1	BY_SEARCHES_ASCENDING
2184932293	1832435919	брелок славянский оберег	брелок славянский оберег	FAMILY_RELEVANT	Slavic-family intent matches current Slavic amulet family.			1630033296;1630040194;1636041142;1636048691;1640251697;1640264403;1640276582;1640306007;1640326205;1640326230;1640330072;1640334195;1640337426;1842444165;2183808182;2183921966;2183985513;2184098058;2184133137;2184153852;2184168890;2184199958;2184234912;2184932293;2559437928	0.86	NO	1	BY_GMV_DESCENDING
2184932293	1832435919	бусина от сглаза на зеркало машины	бусина от сглаза на зеркало машины	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.	TITLE: token evidence=машин			0.76	NO	1	BY_SEARCHES_ASCENDING
2184932293	1832435919	бусины деревянные	бусины деревянные	AMBIGUOUS_HOLD	No defensible product-specific, family, or broad-class match from current card evidence.	STRUCTURED_ATTRIBUTES: token evidence=бусин			0.42	YES	1	BY_SEARCHES_DESCENDING
2184932293	1832435919	в машину на зеркало	в машину на зеркало	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.	STRUCTURED_ATTRIBUTES: exact phrase			0.76	NO	1	BY_GMV_DESCENDING
2184932293	1832435919	висючка в машину на зеркало люстра	висючка в машину на зеркало люстра	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	2	BY_GMV_ASCENDING;BY_SEARCHES_ASCENDING
2184932293	1832435919	висюяка на зеркало в машину хавал	висюяка на зеркало в машину хавал	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_ASCENDING
2184932293	1832435919	во блага подвеска в машину	во блага подвеска в машину	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_DESCENDING
2184932293	1832435919	вонючка в машину архангел михаил на зеркало	вонючка в машину архангел михаил на зеркало	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_ASCENDING
2184932293	1832435919	все в славянском стиле	все в славянском стиле	FAMILY_RELEVANT	Slavic-family intent matches current Slavic amulet family.	TITLE: token evidence=славянск		1630033296;1630040194;1636041142;1636048691;1640251697;1640264403;1640276582;1640306007;1640326205;1640326230;1640330072;1640334195;1640337426;1842444165;2183808182;2183921966;2183985513;2184098058;2184133137;2184153852;2184168890;2184199958;2184234912;2184932293;2559437928	0.86	NO	1	BY_GMV_DESCENDING
2184932293	1832435919	даждьбог	даждьбог	EXACT_PRODUCT	"Query contains product identity alias ""даждьбог"" supported by current card."	TITLE: exact phrase		2184932293	0.95	NO	2	BY_GMV_DESCENDING;BY_SEARCHES_DESCENDING
2184932293	1832435919	даждьбог бусина	даждьбог бусина	EXACT_PRODUCT	"Query contains product identity alias ""даждьбог"" supported by current card."	TITLE: token evidence=даждьбог		2184932293	0.95	NO	1	BY_GMV_ASCENDING
2184932293	1832435919	деревянная языческий славянский символ на	деревянная языческий славянский символ на	FAMILY_RELEVANT	Slavic-family intent matches current Slavic amulet family.	STRUCTURED_ATTRIBUTES: token evidence=символ		1630033296;1630040194;1636041142;1636048691;1640251697;1640264403;1640276582;1640306007;1640326205;1640326230;1640330072;1640334195;1640337426;1842444165;2183808182;2183921966;2183985513;2184098058;2184133137;2184153852;2184168890;2184199958;2184234912;2184932293;2559437928	0.86	NO	1	BY_SEARCHES_ASCENDING
2184932293	1832435919	для салона машины подвеска	для салона машины подвеска	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.	TITLE: token evidence=машин			0.76	NO	2	BY_GMV_ASCENDING;BY_SEARCHES_ASCENDING
2184932293	1832435919	зеркало	зеркало	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.	TITLE: exact phrase			0.76	NO	1	BY_SEARCHES_DESCENDING
2184932293	1832435919	зеркало амулет	зеркало амулет	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_ASCENDING
2184932293	1832435919	зеркало параболическое для праворульных машин	зеркало параболическое для праворульных машин	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.	TITLE: token evidence=машин			0.76	NO	1	BY_GMV_DESCENDING
2184932293	1832435919	зеркальная защита амулет	зеркальная защита амулет	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.	STRUCTURED_ATTRIBUTES: token evidence=защит			0.76	NO	1	BY_GMV_ASCENDING
2184932293	1832435919	кимоно в машину на зеркало самбо	кимоно в машину на зеркало самбо	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_ASCENDING
2184932293	1832435919	красивая подвеска на авто	красивая подвеска на авто	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_ASCENDING
2184932293	1832435919	оберег	оберег	GENERIC_RELEVANT	Broad amulet/talisman/obereg product-class intent is compatible with current card.	TITLE: exact phrase			0.72	NO	1	BY_SEARCHES_DESCENDING
2184932293	1832435919	оберег в автомобиль	оберег в автомобиль	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_ASCENDING
2184932293	1832435919	оберег в машину	оберег в машину	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.	STRUCTURED_ATTRIBUTES: exact phrase			0.76	NO	1	BY_SEARCHES_DESCENDING
2184932293	1832435919	оберег в машину от дерева жизни на зеркало	оберег в машину от дерева жизни на зеркало	NEIGHBOR_PRODUCT	"Query contains identity alias ""жизни"" owned by other canonical SKU(s)."	STRUCTURED_ATTRIBUTES: token evidence=дерев,жизни	"Query contains identity alias ""жизни"" owned by other canonical SKU(s)."	1623753672	0.96	NO	1	BY_GMV_DESCENDING
2184932293	1832435919	оберег даж бога	оберег даж бога	GENERIC_RELEVANT	Broad amulet/talisman/obereg product-class intent is compatible with current card.	STRUCTURED_ATTRIBUTES: token evidence=бога			0.72	NO	1	BY_GMV_DESCENDING
2184932293	1832435919	оберег на машину славянский	оберег на машину славянский	FAMILY_RELEVANT	Slavic-family intent matches current Slavic amulet family.			1630033296;1630040194;1636041142;1636048691;1640251697;1640264403;1640276582;1640306007;1640326205;1640326230;1640330072;1640334195;1640337426;1842444165;2183808182;2183921966;2183985513;2184098058;2184133137;2184153852;2184168890;2184199958;2184234912;2184932293;2559437928	0.86	NO	1	BY_SEARCHES_ASCENDING
2184932293	1832435919	оберег от сглаза и порчи	оберег от сглаза и порчи	GENERIC_RELEVANT	Broad amulet/talisman/obereg product-class intent is compatible with current card.	STRUCTURED_ATTRIBUTES: exact phrase			0.72	NO	1	BY_SEARCHES_DESCENDING
2184932293	1832435919	оберег славянский	оберег славянский	FAMILY_RELEVANT	Slavic-family intent matches current Slavic amulet family.			1630033296;1630040194;1636041142;1636048691;1640251697;1640264403;1640276582;1640306007;1640326205;1640326230;1640330072;1640334195;1640337426;1842444165;2183808182;2183921966;2183985513;2184098058;2184133137;2184153852;2184168890;2184199958;2184234912;2184932293;2559437928	0.86	NO	1	BY_SEARCHES_DESCENDING
2184932293	1832435919	песок для благ	песок для благ	AMBIGUOUS_HOLD	No defensible product-specific, family, or broad-class match from current card evidence.	STRUCTURED_ATTRIBUTES: token evidence=песок,благ			0.42	YES	1	BY_SEARCHES_ASCENDING
2184932293	1832435919	#подвеска_в_машину || подвеска в машину	подвеска в машину	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.	STRUCTURED_ATTRIBUTES: exact phrase			0.76	NO	2	BY_SEARCHES_ASCENDING;BY_SEARCHES_DESCENDING
2184932293	1832435919	подвеска в машину на зеркало инь янь	подвеска в машину на зеркало инь янь	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_SEARCHES_ASCENDING
2184932293	1832435919	подвеска в машину на зеркало мужская евгений	подвеска в машину на зеркало мужская евгений	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.	STRUCTURED_ATTRIBUTES: token evidence=мужск			0.76	NO	1	BY_SEARCHES_ASCENDING
2184932293	1832435919	подвеска в машину на зеркало руна	подвеска в машину на зеркало руна	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_SEARCHES_ASCENDING
2184932293	1832435919	подвеска в машину рука	подвеска в машину рука	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_SEARCHES_ASCENDING
2184932293	1832435919	подвеска в машину языческая	подвеска в машину языческая	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_ASCENDING
2184932293	1832435919	подвеска зеркало-амулет	подвеска зеркало - амулет	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_DESCENDING
2184932293	1832435919	подвеска на зеркало в машину	подвеска на зеркало в машину	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.	TITLE: exact phrase			0.76	NO	1	BY_SEARCHES_DESCENDING
2184932293	1832435919	славянские	славянские	FAMILY_RELEVANT	Slavic-family intent matches current Slavic amulet family.	STRUCTURED_ATTRIBUTES: exact phrase		1630033296;1630040194;1636041142;1636048691;1640251697;1640264403;1640276582;1640306007;1640326205;1640326230;1640330072;1640334195;1640337426;1842444165;2183808182;2183921966;2183985513;2184098058;2184133137;2184153852;2184168890;2184199958;2184234912;2184932293;2559437928	0.86	NO	1	BY_SEARCHES_DESCENDING
2184932293	1832435919	#славянские_обереги || славянские обереги	славянские обереги	FAMILY_RELEVANT	Slavic-family intent matches current Slavic amulet family.	STRUCTURED_ATTRIBUTES: exact phrase		1630033296;1630040194;1636041142;1636048691;1640251697;1640264403;1640276582;1640306007;1640326205;1640326230;1640330072;1640334195;1640337426;1842444165;2183808182;2183921966;2183985513;2184098058;2184133137;2184153852;2184168890;2184199958;2184234912;2184932293;2559437928	0.86	NO	2	BY_SEARCHES_ASCENDING;BY_SEARCHES_DESCENDING
2184932293	1832435919	славянские обереги для мужчин	славянские обереги для мужчин	FAMILY_RELEVANT	Slavic-family intent matches current Slavic amulet family.	STRUCTURED_ATTRIBUTES: token evidence=мужчин		1630033296;1630040194;1636041142;1636048691;1640251697;1640264403;1640276582;1640306007;1640326205;1640326230;1640330072;1640334195;1640337426;1842444165;2183808182;2183921966;2183985513;2184098058;2184133137;2184153852;2184168890;2184199958;2184234912;2184932293;2559437928	0.86	NO	1	BY_GMV_ASCENDING
2184932293	1832435919	славянские обереги на шею	славянские обереги на шею	FAMILY_RELEVANT	Slavic-family intent matches current Slavic amulet family.			1630033296;1630040194;1636041142;1636048691;1640251697;1640264403;1640276582;1640306007;1640326205;1640326230;1640330072;1640334195;1640337426;1842444165;2183808182;2183921966;2183985513;2184098058;2184133137;2184153852;2184168890;2184199958;2184234912;2184932293;2559437928	0.86	NO	1	BY_GMV_DESCENDING
2184932293	1832435919	славянский оберег	славянский оберег	FAMILY_RELEVANT	Slavic-family intent matches current Slavic amulet family.	TITLE: exact phrase		1630033296;1630040194;1636041142;1636048691;1640251697;1640264403;1640276582;1640306007;1640326205;1640326230;1640330072;1640334195;1640337426;1842444165;2183808182;2183921966;2183985513;2184098058;2184133137;2184153852;2184168890;2184199958;2184234912;2184932293;2559437928	0.86	NO	1	BY_SEARCHES_DESCENDING
2184932293	1832435919	славянское солнце	славянское солнце	FAMILY_RELEVANT	Slavic-family intent matches current Slavic amulet family.	TITLE: token evidence=славянск		1630033296;1630040194;1636041142;1636048691;1640251697;1640264403;1640276582;1640306007;1640326205;1640326230;1640330072;1640334195;1640337426;1842444165;2183808182;2183921966;2183985513;2184098058;2184133137;2184153852;2184168890;2184199958;2184234912;2184932293;2559437928	0.86	NO	1	BY_GMV_ASCENDING
2184932293	1832435919	украшение в машину на зеркало оберег	украшение в машину на зеркало оберег	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_ASCENDING
2184932293	1832435919	языческие аксессуары в машину	языческие аксессуары в машину	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_DESCENDING
2186766628	1834930939	аксессуары в машину на зеркало подвеска	аксессуары в машину на зеркало подвеска	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_ASCENDING
2186766628	1834930939	аксессуары для автомобиля подвеска на зеркало	аксессуары для автомобиля подвеска на зеркало	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.	STRUCTURED_ATTRIBUTES: token evidence=автомобил			0.76	NO	1	BY_GMV_DESCENDING
2186766628	1834930939	амулет кулон-зеркало	амулет кулон - зеркало	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_ASCENDING
2186766628	1834930939	амулеты обереги и талисманы	амулеты обереги и талисманы	GENERIC_RELEVANT	Broad amulet/talisman/obereg product-class intent is compatible with current card.	STRUCTURED_ATTRIBUTES: exact phrase			0.72	NO	1	BY_SEARCHES_DESCENDING
2186766628	1834930939	брелок в машину на зеркало плавец	брелок в машину на зеркало плавец	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_DESCENDING
2186766628	1834930939	брелок в машину на зеркало пушистики	брелок в машину на зеркало пушистики	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_SEARCHES_ASCENDING
2186766628	1834930939	брелок телец деревянный	брелок телец деревянный	STRONG_PRODUCT	Query names zodiac sign телец; current SKU is телец.	TITLE: token evidence=телец		1720161841;2186766628;2271292556	0.96	NO	1	BY_GMV_DESCENDING
2186766628	1834930939	брошь телец	брошь телец	STRONG_PRODUCT	Query names zodiac sign телец; current SKU is телец.	TITLE: token evidence=телец		1720161841;2186766628;2271292556	0.96	NO	1	BY_GMV_DESCENDING
2186766628	1834930939	бусины диаметр 1 см	бусины диаметр 1 см	AMBIGUOUS_HOLD	No defensible product-specific, family, or broad-class match from current card evidence.	STRUCTURED_ATTRIBUTES: token evidence=бусин,диаметр			0.42	YES	1	BY_SEARCHES_ASCENDING
2186766628	1834930939	бусы оберег	бусы оберег	GENERIC_RELEVANT	Broad amulet/talisman/obereg product-class intent is compatible with current card.				0.72	NO	1	BY_SEARCHES_ASCENDING
2186766628	1834930939	в машину амулет	в машину амулет	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_SEARCHES_ASCENDING
2186766628	1834930939	в машину подвеска	в машину подвеска	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.	STRUCTURED_ATTRIBUTES: exact phrase			0.76	NO	1	BY_SEARCHES_DESCENDING
2186766628	1834930939	в машину украшение на зеркало	в машину украшение на зеркало	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_ASCENDING
2186766628	1834930939	висюяка на зеркало в машину хавал	висюяка на зеркало в машину хавал	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_DESCENDING
2186766628	1834930939	для подвески зеркала	для подвески зеркала	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_ASCENDING
2186766628	1834930939	для тельцов	для тельцов	AMBIGUOUS_HOLD	No defensible product-specific, family, or broad-class match from current card evidence.				0.42	YES	1	BY_GMV_DESCENDING
2186766628	1834930939	енот десантник в машину подвеска	енот десантник в машину подвеска	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_DESCENDING
2186766628	1834930939	зажигалка телец	зажигалка телец	STRONG_PRODUCT	Query names zodiac sign телец; current SKU is телец.	TITLE: token evidence=телец		1720161841;2186766628;2271292556	0.96	NO	1	BY_GMV_DESCENDING
2186766628	1834930939	зеркало толи	зеркало толи	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_ASCENDING
2186766628	1834930939	зеркальный топпер тел	зеркальный топпер тел	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_SEARCHES_ASCENDING
2186766628	1834930939	знаки зодиака кулоны	знаки зодиака кулоны	FAMILY_RELEVANT	Zodiac-family intent matches current zodiac product family.			1720124782;1720131759;1720137256;1720141903;1720144370;1720147059;1720148880;1720151850;1720153914;1720155616;1720160556;1720161841;2186766628;2186796339;2186802133;2186836116;2186839757;2186843798;2186846833;2186848313;2186850644;2186852750;2186856503;2186857668;2186865070;2271188511;2271210394;2271219774;2271234726;2271240621;2271246783;2271251938;2271262133;2271270261;2271275793;2271285786;2271292556	0.86	NO	1	BY_GMV_ASCENDING
2186766628	1834930939	крест в машину на зеркало хрестианский металлическмй	крест в машину на зеркало хрестианский металлическмй	NEIGHBOR_PRODUCT	"Query contains identity alias ""крест"" owned by other canonical SKU(s)."		"Query contains identity alias ""крест"" owned by other canonical SKU(s)."	1640251697	0.96	NO	1	BY_SEARCHES_ASCENDING
2186766628	1834930939	крестик в машину на зеркало освешеный	крестик в машину на зеркало освешеный	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_SEARCHES_ASCENDING
2186766628	1834930939	кулон подвеска телец мужской	кулон подвеска телец мужской	EXACT_PRODUCT	Query names zodiac sign телец; current SKU is телец.	TITLE: token evidence=телец		1720161841;2186766628;2271292556	0.96	NO	1	BY_GMV_DESCENDING
2186766628	1834930939	купить подвеску на зеркало в машину	купить подвеску на зеркало в машину	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.	TITLE: token evidence=подвеск			0.76	NO	1	BY_GMV_ASCENDING
2186766628	1834930939	магическое зеркало	магическое зеркало	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_SEARCHES_DESCENDING
2186766628	1834930939	мешочек со смехом подвеска в машину	мешочек со смехом подвеска в машину	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_SEARCHES_ASCENDING
2186766628	1834930939	на зеркало в машину подвеска уголовный розыск	на зеркало в машину подвеска уголовный розыск	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_GMV_ASCENDING
2186766628	1834930939	наклейкана машину тилец	наклейкана машину тилец	GENERIC_RELEVANT	Broad car pendant/mirror use-case is compatible with current product class.				0.76	NO	1	BY_SEARCHES_ASCENDING
2186766628	1834930939	нашивка телец	нашивка телец	STRONG_PRODUCT	Query names zodiac sign телец; current SKU is телец.	TITLE: token evidence=телец		1720161841;2186766628;2271292556	0.96	NO	1	BY_GMV_DESCENDING
